EMP_ID,ANNUAL_RATE,HRLY_RATE,JOBCODE,ETHNICITY,SEX,MARITAL_STATUS,JOB_SATISFACTION,AGE,NUMBER_OF_TEAM_CHANGED,REFERRAL_SOURCE,HIRE_MONTH,REHIRE,TERMINATION_YEAR,IS_FIRST_JOB,TRAVELLED_REQUIRED,PERFORMANCE_RATING,DISABLED_EMP,DISABLED_VET,EDUCATION_LEVEL,STATUS,JOB_GROUP,PREVYR_1,PREVYR_2,PREVYR_3,PREVYR_4,PREVYR_5
5196606545,135547,71,57014,WHITE,M,Single,1,61,1,Client Referral,October,TRUE,2014,N,N,3,N,N,LEVEL 3,T,Physical Flows,3,2,3,0,0
7212524240,168524,89,54098,BLACK,F,Divorced,4,27,3,Unsolicited,October,FALSE,,N,N,3,N,N,LEVEL 1,A,Human Resources,0,0,0,0,2
3375789234,135858,74,19721,WHITE,F,Divorced,3,21,3,College Recruiting(UnderGrad),March,FALSE,2013,N,N,3,Y,N,LEVEL 3,T,Digital,2,2,0,0,0
8566959194,111671,61,83652,ASIAN,F,Married,3,24,2,College Recommendation,December,FALSE,,N,N,5,N,Y,LEVEL 2,A,R&I Development/Pre-Develpmnt,2,3,2,2,2
2754541700,194395,99,67466,ASIAN,F,Married,3,28,3,Unknown,March,FALSE,,N,N,3,N,N,LEVEL 2,A,Creative Service/Copy,2,1,0,3,2
2384088571,96262,55,55679,WHITE,M,Married,2,55,1,E-Strat,September,TRUE,2015,N,Y,2,N,N,LEVEL 4,T,Marketing - Global,3,3,0,0,0
4523442416,75918,43,61326,WHITE,F,Married,4,37,2,Direct Sourcing,October,FALSE,,N,N,5,N,N,LEVEL 3,A,Customer Care,2,1,2,3,2
4360881979,55398,34,33905,ASIAN,F,Single,2,60,1,,April,FALSE,2014,N,N,4,N,N,LEVEL 1,T,Market Supply Logistics,3,3,2,0,0
3376309774,87365,50,34256,WHITE,F,Divorced,4,32,3,Unknown,February,FALSE,2015,N,N,1,N,N,LEVEL 4,T,Finance,2,2,2,2,0
7252090669,45966,32,10408,ASIAN,M,Single,2,64,0,Inroads,May,FALSE,2011,N,N,1,N,N,LEVEL 3,T,Physical Flows,0,0,0,0,0
1626927447,185566,93,26112,WHITE,M,Married,1,59,0,Former Employee/Intern,May,TRUE,2016,N,Y,2,N,N,LEVEL 4,T,Physical Flows,2,1,2,1,0
5507461109,150897,83,60543,BLACK,M,Single,1,64,0,,August,FALSE,2011,N,N,3,N,N,LEVEL 3,T,Finance,0,0,0,0,0
5819542599,108637,61,25955,WHITE,F,Single,1,61,1,Staffing Agency,September,FALSE,2016,N,N,3,N,Y,LEVEL 1,T,Social Media,2,2,2,2,2
6393369181,72796,40,44882,WHITE,M,Married,2,64,1,Unknown,May,FALSE,,N,N,1,N,N,LEVEL 2,A,Marketing Support/Services,3,3,2,2,0
7547208573,51085,31,74633,ASIAN,M,Single,2,53,1,Job Posting,February,FALSE,,N,N,4,N,Y,LEVEL 1,A,Customer Care,2,2,2,2,2
1531120066,166815,88,13303,WHITE,F,Single,3,18,2,Unsolicited,December,FALSE,2016,Y,N,2,N,N,LEVEL 1,T,Customer Care,2,2,2,2,2
8767711480,120469,65,38639,HISPA,F,Single,4,25,3,Former Employee/Intern,February,FALSE,2017,N,N,4,N,N,LEVEL 2,T,Marketing - Direct,0,2,0,2,2
5823972102,127855,70,46122,WHITE,M,Single,3,33,3+,Job Boards/Online Advertising,May,FALSE,,N,N,5,Y,N,LEVEL 2,A,Human Resources,2,2,2,2,2
3449030217,65024,37,28031,ASIAN,F,Married,1,40,0,,July,FALSE,2013,N,N,3,N,N,LEVEL 1,T,Human Resources,3,2,0,0,0
8157742333,73893,41,79220,WHITE,M,Single,2,58,0,E-Strat,December,FALSE,2015,N,N,2,Y,N,LEVEL 4,T,Production & Operations,4,3,3,3,0
8808090116,60541,36,33538,BLACK,F,Single,4,30,3+,Open House,November,FALSE,2011,N,N,5,N,N,LEVEL 3,T,General Administration,0,0,0,0,0
4105559373,150638,79,20880,WHITE,M,Married,2,60,1,Unsolicited,July,TRUE,,N,Y,2,N,N,LEVEL 4,A,Finance,2,2,3,2,3
3181896557,105309,57,34256,WHITE,F,Single,1,48,0,Job Posting,December,FALSE,,N,N,4,N,N,LEVEL 4,A,Finance,0,2,2,1,2
3193561913,61163,37,26469,WHITE,F,Married,2,48,1,Executive Referral,July,FALSE,2013,N,N,1,N,N,LEVEL 5,T,Marketing - Global,0,3,0,0,0
8259964847,73520,41,88172,WHITE,M,Single,2,55,0,Print Advertisement,September,FALSE,2013,N,N,2,N,Y,LEVEL 4,T,Market Supply Logistics,3,3,0,0,0
1861860915,67704,41,71484,WHITE,M,Married,2,60,1,Job Posting,December,FALSE,,N,N,3,N,N,LEVEL 1,A,Production & Operations,2,0,0,0,0
7772915847,152264,83,70792,WHITE,F,Married,1,50,0,Job Boards/Online Advertising,March,FALSE,2012,N,N,1,N,N,LEVEL 3,T,Digital,3,0,0,0,0
7908978621,38868,28,45743,HISPA,M,Single,1,47,0,Job Boards/Online Advertising,December,FALSE,2011,N,N,1,N,N,LEVEL 5,T,Production & Operations,0,0,0,0,0
1754523008,79183,42,53861,WHITE,F,Divorced,4,35,3+,Unknown,June,FALSE,,N,Y,5,N,N,LEVEL 2,A,Customer Care,2,2,3,1,2
3661062314,145321,74,77767,WHITE,F,Divorced,4,22,3,Staffing Agency,August,FALSE,2014,N,N,2,N,N,LEVEL 3,T,IT Governance and Management,2,3,0,0,0
4313126160,84224,47,68951,TWO,F,Divorced,3,30,3+,Direct Sourcing,June,FALSE,2012,N,N,3,N,N,LEVEL 5,T,R&I General Management,3,0,0,0,0
7739769661,61299,39,22666,WHITE,M,Single,2,54,0,Open House,January,FALSE,2012,N,Y,4,N,N,LEVEL 5,T,Production & Operations,3,0,0,0,0
9079465486,102405,56,27900,WHITE,F,Divorced,3,32,3+,Job Fair,July,FALSE,,N,N,4,N,N,LEVEL 3,A,Package Development,2,2,2,2,2
1666042925,146984,80,26458,WHITE,M,Married,2,55,1,E-Strat,September,FALSE,,N,Y,1,N,N,LEVEL 4,A,Marketing - Global,2,1,1,2,2
7583320433,62160,41,90439,BLACK,F,Single,1,49,1,Print Advertisement,August,FALSE,,N,N,3,N,N,LEVEL 2,A,General Administration,3,3,3,2,3
8098663532,46897,29,61326,WHITE,F,Married,5,35,3+,Agency,January,FALSE,,N,Y,2,N,N,LEVEL 3,A,Supply Chain Administration,3,3,4,3,3
5656427996,65619,40,39082,WHITE,M,Single,3,27,3+,Job Boards/Online Advertising,September,FALSE,2014,N,Y,2,N,N,LEVEL 1,T,Demand Planning,2,2,2,0,0
1540832671,88776,51,18378,WHITE,F,Single,1,64,0,,April,FALSE,,N,N,4,N,N,LEVEL 5,A,Human Resources,2,3,2,2,1
8093510750,150444,78,23699,WHITE,M,Divorced,3,19,3+,Direct Sourcing,December,FALSE,,Y,N,3,N,N,LEVEL 1,A,Digital,2,2,2,2,0
8306959455,92590,50,72269,HISPA,F,Married,2,61,1,Open House,August,FALSE,,N,Y,1,N,N,LEVEL 5,A,Web,3,3,2,3,4
2609386281,111349,59,64439,WHITE,F,Single,1,63,0,Unsolicited,December,FALSE,,N,N,1,N,N,LEVEL 1,A,Market Supply Logistics,3,2,2,2,3
1210086999,97534,56,21875,WHITE,F,Single,1,44,0,,December,FALSE,,N,N,2,N,N,LEVEL 5,A,Sourcing,2,3,3,3,3
5023316378,113274,63,23598,HISPA,M,Single,4,24,3,Inroads,May,FALSE,,N,Y,1,N,N,LEVEL 3,A,Applied Research,2,3,2,2,1
3396151985,122344,69,16304,WHITE,F,Married,2,57,1,Other Source,December,FALSE,,N,Y,2,N,N,LEVEL 2,A,Package Development,1,1,2,2,2
1672387297,58980,34,83324,WHITE,F,Single,2,57,0,Job Boards/Online Advertising,December,FALSE,2014,N,N,2,Y,N,LEVEL 1,T,Customer Care,1,2,3,0,0
3299291091,128534,67,46122,ASIAN,M,Married,2,50,1,Open House,September,FALSE,2012,N,N,3,Y,Y,LEVEL 3,T,Human Resources,2,0,0,0,0
8595288869,80750,45,30158,WHITE,F,Single,2,51,0,College Recommendation,June,FALSE,2011,N,N,2,N,N,LEVEL 4,T,Production & Operations,0,0,0,0,0
3666869338,75530,43,85684,WHITE,F,Single,5,33,3+,College Recruiting(UnderGrad),December,FALSE,2013,N,N,3,N,Y,LEVEL 1,T,Logistics - Manufacturing,2,2,0,0,0
5646840569,98265,55,11833,BLACK,M,Single,1,40,1,Executive Referral,August,FALSE,,N,N,4,N,N,LEVEL 1,A,Physical Flows,3,2,2,2,1
6163661916,78646,47,76307,WHITE,M,Married,5,25,3,Other Source,October,FALSE,2013,N,N,2,Y,N,LEVEL 1,T,Logistics - Manufacturing,3,2,0,0,0
3979633630,70551,41,86161,WHITE,F,Divorced,3,22,3,Open House,March,FALSE,2013,N,N,3,N,N,LEVEL 3,T,Production & Operations,4,3,0,0,0
8878404505,93629,53,71712,WHITE,M,Married,1,53,1,Unsolicited,February,FALSE,,N,N,2,N,N,LEVEL 4,A,R&I Development/Pre-Develpmnt,2,3,3,2,2
4197606845,110957,60,15952,ASIAN,F,Married,2,53,0,Job Boards/Online Advertising,March,FALSE,,N,N,2,N,N,LEVEL 1,A,Marketing - Global,0,0,2,2,3
8611886962,71417,42,76477,TWO,M,Divorced,4,35,3,College Recommendation,February,FALSE,2012,N,N,3,N,N,LEVEL 2,T,Technical Packaging,3,0,0,0,0
5713710342,79368,46,55679,WHITE,F,Married,4,35,2,Former Employee/Intern,April,TRUE,2014,N,N,1,N,N,LEVEL 5,T,Marketing - Direct,3,2,2,0,0
3038642639,47024,27,83020,WHITE,F,Single,1,42,1,Staffing Agency,May,FALSE,2013,N,N,2,N,N,LEVEL 3,T,Production & Operations,0,0,0,0,0
7862933853,84207,47,66623,WHITE,F,Single,2,55,1,College Recommendation,November,FALSE,2015,N,N,5,N,N,LEVEL 2,T,Sourcing,2,2,2,2,0
8061338883,99275,53,53836,WHITE,M,Single,2,43,0,Open House,September,FALSE,,N,N,4,N,N,LEVEL 2,A,Market Supply Logistics,3,3,2,3,1
1936035019,52936,35,80675,BLACK,F,Single,1,40,1,Unknown,May,FALSE,,N,N,4,Y,N,LEVEL 1,A,Promotional Purchasing,3,3,4,3,3
2985367917,74774,42,39082,WHITE,M,Married,1,63,1,Direct Sourcing,July,FALSE,2013,N,N,4,N,N,LEVEL 1,T,Demand Planning,3,3,0,0,0
1338060050,63698,35,15771,WHITE,F,Divorced,4,27,2,Inroads,April,FALSE,,N,N,4,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
3813476524,55558,33,90677,WHITE,M,Single,5,38,3,Print Advertisement,March,FALSE,2011,N,N,5,Y,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
4241794738,61922,37,12964,WHITE,M,Divorced,5,29,3,Agency,August,FALSE,2014,N,N,3,N,N,LEVEL 2,T,Production & Operations,3,2,2,0,0
7893836180,56932,37,57325,ASIAN,M,Divorced,5,31,2,College Recommendation,February,FALSE,2013,N,Y,5,Y,N,LEVEL 1,T,Production & Operations,3,3,0,0,0
3668666015,68815,39,89492,HISPA,F,Married,2,61,1,Unsolicited,September,FALSE,2016,N,Y,1,N,Y,LEVEL 3,T,Industrial Quality,3,2,3,3,2
6077454684,84340,46,12627,WHITE,F,Married,3,32,2,College Recommendation,August,FALSE,,N,Y,4,N,N,LEVEL 3,A,Quality Assurance,3,2,3,3,2
8537049880,94017,52,36516,BLACK,M,Married,3,21,3+,Former Employee/Intern,June,FALSE,,N,N,2,N,N,LEVEL 1,A,R&I Development/Pre-Develpmnt,3,3,3,2,2
8944538760,61409,35,12964,WHITE,M,Divorced,4,33,3+,Corporate Career Site,August,FALSE,2015,N,Y,4,N,N,LEVEL 2,T,Industrial Quality,2,3,3,3,0
9221419095,93738,53,27900,WHITE,M,Single,2,50,1,Direct Sourcing,January,FALSE,2015,N,N,2,N,N,LEVEL 3,T,Technical Packaging,2,2,2,2,0
3284073045,135938,74,38639,WHITE,F,Single,1,58,0,Corporate Career Site,May,FALSE,,N,N,4,N,N,LEVEL 4,A,Marketing - Global,2,2,2,2,2
9430293937,160871,83,77767,HISPA,M,Married,2,40,0,Inroads,August,FALSE,2012,N,N,1,N,N,LEVEL 2,T,IT Governance and Management,2,0,0,0,0
2347826860,156987,81,79457,BLACK,M,Divorced,5,24,3+,Agency,September,FALSE,,N,N,5,N,N,LEVEL 2,A,Marketing - Direct,2,3,2,2,3
1697386504,36538,26,44693,ASIAN,F,Divorced,4,25,3+,College Recommendation,July,FALSE,2012,N,Y,5,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
1592298345,110142,61,21875,WHITE,M,Single,1,61,1,Job Fair,April,FALSE,2013,N,N,1,N,N,LEVEL 4,T,Sourcing,2,3,0,0,0
1604704781,147578,78,20880,BLACK,F,Married,1,56,1,Inroads,March,FALSE,,N,N,5,Y,N,LEVEL 3,A,Finance,2,2,2,2,2
2034343176,137861,75,68013,WHITE,M,Single,5,39,3,Agency,April,TRUE,,N,N,5,N,N,LEVEL 2,A,IT Governance and Management,1,2,2,2,2
4633767006,145970,80,79457,WHITE,M,Divorced,3,29,3,Other Source,August,FALSE,,Y,N,5,Y,N,LEVEL 5,A,Marketing - Global,0,3,2,3,0
5660970753,88738,46,64255,WHITE,F,Married,2,54,0,College Recruiting(UnderGrad),August,FALSE,,N,N,2,N,N,LEVEL 3,A,Promotional Purchasing,3,3,3,3,2
8727099606,93702,52,80791,BLACK,M,Divorced,5,31,2,Job Posting,October,FALSE,,N,N,5,N,N,LEVEL 2,A,Finance,3,2,3,2,2
6419198820,85874,47,33132,WHITE,F,Divorced,4,24,3,Executive Referral,June,FALSE,2017,N,N,3,Y,N,LEVEL 1,T,Physical Flows,3,3,2,2,5
3290450892,61463,33,10299,WHITE,M,Single,5,37,3+,Staffing Agency,February,FALSE,2013,N,N,3,Y,Y,LEVEL 2,T,Physical Flows,1,3,0,0,0
3897477489,81528,45,14553,WHITE,M,Married,2,59,0,Print Advertisement,September,FALSE,2012,N,N,3,N,N,LEVEL 5,T,R&I General Management,3,0,0,0,0
4249600826,129864,68,79489,WHITE,F,Single,3,24,2,Job Boards/Online Advertising,February,FALSE,2016,N,N,3,Y,N,LEVEL 3,T,Technical Packaging,2,2,2,2,2
3177044369,86030,50,55679,ASIAN,M,Single,2,49,0,Direct Sourcing,April,FALSE,2016,N,N,3,N,N,LEVEL 1,T,Marketing - Direct,2,2,3,2,0
6995359214,100868,53,55679,WHITE,F,Married,5,39,3+,Print Advertisement,April,FALSE,,N,N,1,N,N,LEVEL 2,A,Marketing - Global,0,1,2,3,0
2638422404,102483,55,55679,WHITE,F,Divorced,5,19,3,Agency,August,FALSE,,Y,N,4,N,N,LEVEL 1,A,Marketing - Direct,2,2,2,3,0
8182404054,145705,76,38639,ASIAN,F,Single,4,29,2,Other Source,July,FALSE,,N,N,3,N,N,LEVEL 2,A,Marketing - Global,2,2,2,2,3
7491790645,162880,90,79457,WHITE,F,Single,1,54,0,Job Boards/Online Advertising,May,TRUE,,N,N,4,N,N,LEVEL 4,A,Marketing - Global,2,2,2,2,0
5042428615,93024,51,71085,WHITE,F,Married,1,64,0,Print Advertisement,August,FALSE,2013,N,N,1,N,N,LEVEL 4,T,Demand Planning,3,3,0,0,0
7961332576,61560,37,33905,WHITE,M,Married,4,28,3+,Job Posting,December,FALSE,2013,N,N,5,N,N,LEVEL 1,T,Market Supply Logistics,3,0,0,0,0
1195945734,160599,82,42398,WHITE,F,Single,4,21,2,Job Posting,May,FALSE,,N,N,4,N,N,LEVEL 2,A,Sourcing,0,0,0,0,0
1366492366,66508,42,14216,ASIAN,F,Married,4,32,2,Agency,April,FALSE,2014,N,N,4,N,N,LEVEL 5,T,Demand Planning,2,3,0,0,0
5931078562,100596,56,55679,BLACK,F,Single,3,33,3,,October,FALSE,,N,N,2,N,N,LEVEL 4,A,Marketing - Direct,3,3,3,0,0
2172835909,97714,57,55679,HISPA,M,Single,2,53,1,Unknown,April,FALSE,,N,N,2,N,N,LEVEL 3,A,Marketing - Direct,3,2,2,0,0
1849435732,173103,89,22882,BLACK,F,Married,3,25,2,Inroads,February,FALSE,2015,N,N,3,N,Y,LEVEL 2,T,Human Resources,2,2,1,0,0
2859934052,110803,61,86319,ASIAN,F,Single,5,26,2,,February,FALSE,,N,N,5,N,N,LEVEL 1,A,Marketing - Direct,2,2,2,0,0
7276888431,72978,40,68553,HISPA,F,Single,1,53,1,Job Boards/Online Advertising,July,FALSE,2015,N,N,3,N,N,LEVEL 3,T,Marketing - Direct,0,0,0,0,0
5852382714,110546,59,55679,HISPA,F,Married,5,38,3,Open House,May,FALSE,,N,Y,1,N,N,LEVEL 1,A,Marketing - Global,1,1,1,0,0
2029634188,101282,54,32030,WHITE,F,Divorced,3,23,3,Print Advertisement,May,FALSE,,N,N,5,N,N,LEVEL 5,A,Market Research,3,0,0,0,0
5533875442,59526,35,26469,WHITE,F,Divorced,5,22,3+,Unknown,February,FALSE,2013,N,Y,3,N,N,LEVEL 3,T,Marketing - Direct,0,0,0,0,0
4591624168,113995,59,86319,WHITE,F,Divorced,5,20,3,Unsolicited,August,FALSE,2015,N,N,5,N,N,LEVEL 1,T,Marketing - Direct,0,2,0,0,0
2699467915,104613,59,55679,HISPA,F,Married,2,50,1,Job Boards/Online Advertising,September,FALSE,2014,N,Y,3,N,N,LEVEL 4,T,Marketing - Direct,3,0,0,0,0
2994187244,59940,34,26469,HISPA,M,Married,5,30,3+,Unknown,May,FALSE,2013,N,N,1,N,N,LEVEL 1,T,Marketing - Direct,0,0,0,0,0
3970519048,115820,63,57014,WHITE,F,Married,3,30,3,Executive Referral,May,FALSE,,N,Y,5,N,N,LEVEL 1,A,Physical Flows,0,0,0,0,0
6780973282,153111,81,79457,WHITE,F,Divorced,3,23,3+,Client Referral,December,FALSE,,N,N,4,N,N,LEVEL 1,A,Marketing - Global,2,2,1,2,2
5215763648,116283,62,16304,WHITE,F,Married,5,33,3,Executive Referral,October,TRUE,,N,N,1,N,N,LEVEL 2,A,Package Development,2,2,2,2,3
7378712187,64116,42,19210,WHITE,F,Married,2,48,0,Executive Referral,May,FALSE,2015,N,N,1,N,N,LEVEL 3,T,Accounting,2,2,2,0,0
7028035038,62781,37,19210,WHITE,M,Divorced,5,34,2,Job Fair,February,FALSE,2016,N,N,3,N,N,LEVEL 3,T,Accounting,3,3,3,3,0
5650570194,162548,85,38639,WHITE,F,Married,5,38,3,Inroads,February,FALSE,2013,N,N,5,N,N,LEVEL 1,T,Marketing - Direct,0,0,0,0,0
2397728031,114731,60,38770,WHITE,M,Single,1,61,0,Print Advertisement,January,FALSE,2016,N,N,5,N,N,LEVEL 2,T,Marketing Support/Services,0,3,2,3,3
5980487647,74160,42,85402,ASIAN,F,Married,2,60,0,Inroads,October,FALSE,2014,N,N,3,N,N,LEVEL 3,T,Digital,1,0,0,0,0
1495544752,108420,59,72269,WHITE,F,Single,3,25,2,Unknown,January,FALSE,2013,N,N,3,N,N,LEVEL 3,T,Web,3,3,0,0,0
3746322296,83193,50,26116,ASIAN,F,Single,3,38,3,Former Employee/Intern,January,FALSE,,N,Y,3,N,N,LEVEL 3,A,Manufacturing Supply Chain,3,2,2,2,2
7493700380,190553,98,33520,WHITE,F,Married,4,22,2,Job Boards/Online Advertising,January,FALSE,2016,N,Y,5,N,N,LEVEL 1,T,Digital,2,2,2,0,2
4924293683,36060,23,58258,WHITE,M,Married,2,50,1,Open House,February,FALSE,,N,Y,1,N,N,LEVEL 3,A,Physical Flows,0,0,0,0,0
1347490944,69212,39,90677,ASIAN,F,Married,4,24,2,Staffing Agency,March,FALSE,2013,N,N,3,N,N,LEVEL 3,T,Prod Planning & Inventory Ctl,2,0,0,0,0
8130229058,91853,53,30158,WHITE,M,Married,5,35,3,Unknown,March,FALSE,,N,N,4,N,N,LEVEL 3,A,Production & Operations,2,2,1,2,2
6172878971,107873,59,16304,WHITE,F,Single,1,52,0,Unknown,July,FALSE,,N,N,3,N,N,LEVEL 1,A,Package Development,2,2,3,2,3
1326414677,70801,42,66702,WHITE,F,Married,1,58,0,Job Posting,May,FALSE,2013,N,N,5,N,N,LEVEL 4,T,Industrial Quality,2,0,0,0,0
1842808695,100858,57,28525,WHITE,F,Single,2,54,0,Executive Referral,February,FALSE,,N,N,2,N,N,LEVEL 3,A,Industrial Quality,2,2,1,1,2
9163592040,88522,49,11833,WHITE,M,Single,4,20,2,Job Boards/Online Advertising,January,FALSE,2017,N,N,3,N,N,LEVEL 1,T,Physical Flows,2,2,2,2,3
5328612051,82381,46,79582,WHITE,F,Married,1,40,0,E-Strat,September,FALSE,2017,N,N,5,N,N,LEVEL 3,T,Engineering,3,3,2,1,2
1122823128,89441,50,30158,WHITE,F,Married,3,30,3,Job Fair,November,FALSE,,N,N,1,Y,N,LEVEL 2,A,Production & Operations,2,2,2,1,3
4854896233,89611,50,14494,BLACK,F,Married,2,54,0,Client Referral,January,FALSE,,N,N,1,N,N,LEVEL 3,A,Industrial Quality,3,3,2,0,0
8404078040,80454,46,14553,WHITE,M,Divorced,3,28,3,Print Advertisement,December,FALSE,2015,Y,N,2,N,N,LEVEL 3,T,R&I Development/Pre-Develpmnt,5,2,2,2,0
2495345237,72896,43,71759,WHITE,M,Married,2,60,1,Staffing Agency,November,FALSE,2014,N,N,4,N,N,LEVEL 1,T,Marketing - Global,0,0,0,0,0
2531533091,97481,55,60989,WHITE,F,Married,1,51,1,Open House,September,FALSE,,N,N,5,N,N,LEVEL 1,A,Manufacturing Supply Chain,2,2,1,2,2
7854133302,94330,53,74707,WHITE,M,Divorced,5,19,3,Agency,November,FALSE,2015,Y,N,4,N,N,LEVEL 1,T,Industrial Quality,3,3,2,3,0
4817988232,94203,51,27997,BLACK,M,Single,5,38,3+,Direct Sourcing,December,FALSE,,N,N,1,N,Y,LEVEL 1,A,Human Resources,2,2,2,2,0
4351506822,105724,55,53836,HISPA,M,Married,4,18,2,Executive Referral,January,FALSE,,Y,N,4,N,Y,LEVEL 1,A,Market Supply Logistics,2,2,3,2,2
6141434442,129888,71,15835,WHITE,F,Single,4,30,3,Other Source,January,FALSE,,N,N,2,N,N,LEVEL 1,A,IT Business Applications,2,2,2,2,3
5999299633,155776,81,32612,WHITE,F,Married,1,40,1,Open House,December,FALSE,,N,Y,2,N,N,LEVEL 3,A,Human Resources,2,2,2,2,2
7680712632,113478,59,55679,WHITE,F,Divorced,5,23,3,Staffing Agency,June,FALSE,,N,Y,1,N,N,LEVEL 2,A,Marketing - Global,3,3,2,0,0
7499553896,74824,46,57495,WHITE,F,Single,5,26,3+,,June,FALSE,2013,N,N,5,N,N,LEVEL 2,T,Finance,3,3,0,0,0
7905092904,127518,66,67398,WHITE,F,Single,5,28,3+,Other Source,December,FALSE,,N,N,2,N,N,LEVEL 2,A,General Administration,0,0,3,0,0
2567947850,122659,65,22882,WHITE,F,Married,5,23,3+,E-Strat,May,FALSE,,N,N,3,N,N,LEVEL 1,A,Human Resources,2,2,2,2,3
3546825988,93859,53,40009,ASIAN,M,Married,5,35,2,Job Posting,December,TRUE,,N,N,4,N,N,LEVEL 2,A,Manufacturing Supply Chain,3,3,2,2,2
7099766284,95742,55,18378,WHITE,M,Single,4,33,3,Executive Referral,December,FALSE,,N,N,5,Y,N,LEVEL 2,A,Human Resources,1,2,2,1,1
2748128404,147032,77,20880,TWO,M,Single,3,34,2,Open House,May,TRUE,2015,N,N,1,Y,N,LEVEL 3,T,Finance,3,2,2,2,0
7028369389,100715,55,68553,ASIAN,F,Married,1,58,0,Corporate Career Site,April,FALSE,2013,N,N,1,N,N,LEVEL 1,T,Marketing - Direct,3,0,0,0,0
1879720045,84628,46,55679,WHITE,M,Married,2,44,0,Agency,May,FALSE,2015,N,Y,5,N,N,LEVEL 4,T,Marketing - Direct,0,0,0,0,0
4344554024,86689,46,55679,WHITE,M,Divorced,4,26,3+,College Recruiting(UnderGrad),April,FALSE,2016,N,Y,4,N,N,LEVEL 1,T,Marketing - Global,2,2,2,2,0
1924449774,92111,52,66623,WHITE,F,Married,3,19,3+,Job Boards/Online Advertising,October,FALSE,,Y,N,4,N,N,LEVEL 1,A,Sourcing,2,2,3,2,3
8796867679,113855,61,16193,WHITE,F,Single,1,56,1,E-Strat,January,TRUE,2016,N,N,3,N,N,LEVEL 5,T,R&I Development/Pre-Develpmnt,3,3,3,2,3
4347100027,115804,63,38639,WHITE,F,Single,2,56,0,Inroads,January,FALSE,,N,N,4,N,N,LEVEL 3,A,Marketing - Global,0,2,2,3,3
8846774724,84926,50,55679,WHITE,M,Married,5,27,3,Unknown,February,FALSE,2015,N,N,3,N,N,LEVEL 1,T,Marketing - Direct,0,0,0,0,0
4296895077,124115,65,38639,WHITE,F,Married,2,45,0,College Recruiting(UnderGrad),May,FALSE,2015,N,Y,1,N,Y,LEVEL 4,T,Marketing - Direct,0,2,0,0,0
6995147150,98860,58,38639,WHITE,F,Married,4,36,2,College Recommendation,March,FALSE,2016,N,N,4,N,N,LEVEL 3,T,Marketing - Global,2,0,0,0,0
2690079583,85694,50,71085,WHITE,F,Married,2,59,1,College Recommendation,September,FALSE,,N,Y,2,N,N,LEVEL 1,A,Demand Planning,3,2,3,5,0
7648388183,149140,81,72979,AMIND,F,Single,2,46,1,Agency,March,TRUE,,N,N,2,N,N,LEVEL 1,A,IT Business Applications,2,2,2,2,2
5525414811,98587,51,86751,WHITE,F,Single,1,45,1,E-Strat,December,FALSE,2015,N,N,1,N,N,LEVEL 2,T,General Administration,2,1,0,0,0
5271583774,137033,73,40936,BLACK,F,Married,5,25,3,Executive Referral,September,FALSE,2012,N,N,3,N,N,LEVEL 2,T,Human Resources,0,0,0,0,0
6515327671,96486,50,63589,WHITE,F,Single,1,61,1,Print Advertisement,January,FALSE,2017,N,N,1,N,N,LEVEL 1,T,Manufacturing Supply Chain,2,2,2,2,2
8243941495,84911,49,68553,ASIAN,M,Single,1,60,0,Open House,May,FALSE,,N,N,2,N,N,LEVEL 2,A,Marketing - Direct,3,0,0,0,0
9021920848,58319,34,92033,ASIAN,F,Divorced,5,18,3+,Print Advertisement,April,FALSE,2017,Y,N,2,N,N,LEVEL 1,T,R&I Development/Pre-Develpmnt,0,2,2,2,3
6836008583,73287,45,38672,ASIAN,M,Married,2,45,1,Corporate Career Site,September,TRUE,2015,N,Y,3,N,N,LEVEL 4,T,R&I Development/Pre-Develpmnt,3,2,3,0,0
7040370054,92275,50,36516,WHITE,M,Married,5,36,3+,College Recommendation,June,TRUE,,N,Y,2,N,Y,LEVEL 3,A,R&I Development/Pre-Develpmnt,2,2,3,5,0
9373775248,75540,40,68434,HISPA,M,Divorced,5,27,3+,Unknown,April,FALSE,,N,N,2,Y,Y,LEVEL 1,A,R&I Development/Pre-Develpmnt,2,2,2,3,5
7498212994,91337,51,71085,ASIAN,M,Divorced,5,22,2,Job Posting,April,FALSE,2016,N,N,2,N,N,LEVEL 2,T,Demand Planning,2,2,2,2,0
7927294346,97737,50,86319,WHITE,F,Divorced,4,27,3,Open House,December,FALSE,2012,N,N,3,N,Y,LEVEL 3,T,Marketing - Global,1,0,0,0,0
5801526822,70344,41,12964,WHITE,F,Single,4,34,3,Agency,April,FALSE,2013,N,N,4,N,N,LEVEL 3,T,Engineering,3,0,0,0,0
4490916294,89486,46,30158,WHITE,M,Single,5,26,2,Corporate Career Site,November,FALSE,,N,N,1,N,N,LEVEL 3,A,Production & Operations,2,2,1,0,0
8874924461,52800,34,87501,HISPA,F,Single,2,62,0,Corporate Career Site,November,TRUE,2013,N,Y,1,N,N,LEVEL 2,T,Logistics - Manufacturing,2,3,0,0,0
